ebi_exp_customers
customer_id;credit_score;country;gender;age;tenure;balance;products_number;credit_card;active_member;estimated_salary
15739592;707;Germany;Female;51;10;98438.23;1;0;0;70778.63
15589431;807;Germany;Male;47;1;171937.27;1;1;1;65636.92
15605461;594;Germany;Female;29;3;130830.22;1;1;0;61048.53
15604348;710;Spain;Male;22;8;0;2;0;0;99645.04
15629244;635;Spain;Male;50;7;159453.64;2;0;0;54560.79
15642515;620;France;Female;42;1;0;2;0;1;65565.92
15656141;741;France;Male;39;5;0;1;0;1;40207.06
15677538;569;France;Male;38;7;0;1;1;1;108469.2
15707681;501;Germany;Male;38;9;88977.39;2;0;1;133403.07
15740411;636;Germany;Male;30;8;141787.31;2;1;1;109685.61
15667938;628;France;Male;32;9;149136.31;2;1;1;16402.11
15749265;427;Germany;Male;42;1;75681.52;1;1;1;57098
15595071;696;France;Male;22;9;149777;1;1;1;198032.93
15649354;754;Spain;Male;35;4;0;2;1;1;9658.41
15659194;628;France;Male;30;8;89182.09;1;1;1;13126.9
15636684;727;France;Male;34;10;0;2;1;1;198637.34
15755978;606;France;Male;31;10;0;2;1;0;195209.4
15596088;705;France;Female;50;4;77065.9;2;0;1;145159.26
15686909;639;Germany;Male;27;3;150795.81;1;0;1;85208.93
15598614;790;Spain;Male;20;8;0;2;1;0;168152.76
15797767;600;France;Female;49;6;0;1;0;1;148087.88
15811036;565;France;Male;46;7;135369.71;1;0;1;140130.22
15730360;502;France;Male;30;4;0;2;1;1;66263.87
15701524;709;France;Male;36;0;0;2;1;0;46811.77
15792668;661;Germany;Male;37;7;109908.06;2;1;0;115037.67
15740406;628;Germany;Male;38;10;113525.84;1;1;0;46044.48
15579781;806;Germany;Male;31;10;138653.51;1;1;0;190803.37
15717629;632;Germany;Male;42;6;59972.26;2;0;1;148172.94
15729958;777;France;Male;37;1;0;1;1;1;126837.72
15757306;738;Spain;Male;49;3;0;3;1;1;65066.48
15750099;731;France;Female;36;6;0;1;0;0;152128.36
15599410;721;France;Male;41;2;0;2;1;0;168219.75
15576745;769;France;Male;48;2;96542.16;2;0;1;197885.72
15800412;458;Germany;Male;35;9;146780.52;2;1;1;3476.38
15602841;794;Spain;Female;28;5;0;2;0;1;86699.98
15655774;583;France;Male;27;7;0;2;1;0;51285.49
15808689;850;France;Female;31;4;0;2;1;1;33082.81
15794323;673;France;Male;32;8;121240.76;1;1;0;116969.73
15662641;850;France;Male;19;8;0;1;1;1;68569.89
15588080;675;France;Male;54;6;0;1;1;0;110273.84
15682369;613;France;Male;47;6;146034.74;1;1;1;77146.14
15568876;496;France;Female;34;1;102723.35;2;1;0;180844.81
15792180;566;Germany;Male;22;7;144954.75;2;1;0;102246
15736271;498;France;Female;29;9;0;1;1;0;190035.83
15788189;665;France;Female;41;8;96147.55;1;1;0;137037.97
15581286;734;France;Female;40;9;176914.8;1;1;1;12799.23
15669414;486;Germany;Male;62;9;118356.89;2;1;0;168034.83
15623972;479;Germany;Female;23;9;123575.51;1;0;1;95148.28
15583353;610;Spain;Female;45;3;0;1;1;0;38276.84
15794875;691;Spain;Male;35;6;0;2;0;1;178038.17
15743193;644;France;Male;37;6;117271.8;2;1;0;104217.96
15627699;558;France;Male;32;10;105000.23;1;1;0;190019.61
15771580;850;France;Female;38;0;106831.69;1;0;1;148977.72
15687492;596;Germany;Male;32;3;96709.07;2;0;0;41788.37
15728917;598;France;Male;48;6;120682.53;1;1;0;30635.52
15645543;636;France;Female;34;3;0;2;1;1;44756.25
15806880;627;Spain;Female;30;6;0;1;1;1;113408.47
15750056;702;France;Female;29;6;149218.39;1;1;1;9633.01
15741385;710;Germany;Male;45;9;108231.37;1;1;1;188574.08
15810203;499;Germany;Female;44;6;77627.33;2;1;0;108222.68
15753110;720;Spain;Male;64;3;45752.78;2;1;0;79623.28
15812230;670;Germany;Female;42;5;49508.79;3;1;1;100324.01
15667934;512;France;Male;36;0;129804.17;1;1;0;53020.9
15662151;554;France;Male;40;4;0;1;0;1;168780.04
15700627;637;Germany;Female;46;2;143500.82;1;1;0;166996.46
15580146;738;France;Male;31;9;82674.15;1;1;0;41970.72
15699446;816;Germany;Female;25;2;150355.35;2;1;1;35770.84
15675854;573;Spain;Male;50;0;159304.07;1;0;1;155915.24
15806964;702;France;Male;45;0;80793.58;1;1;1;27474.81
15702300;671;France;Male;27;5;0;2;0;0;120893.07
15745433;716;Germany;Female;30;2;205770.78;2;0;0;65464.66
15775295;630;France;Female;40;0;118633.08;1;0;1;60032.46
15573086;564;France;Male;42;7;99824.45;1;1;1;36721.4
15696301;719;France;Female;37;9;101455.7;1;1;0;25803.59
15752578;626;France;Female;37;2;133968.96;2;1;0;148689.65
15638989;711;France;Female;25;5;190066.54;1;0;0;51345.39
15611430;690;France;Male;54;5;0;1;1;0;12847.61
15581323;488;Germany;Female;28;7;139246.22;2;1;0;106799.49
15606229;771;France;Male;39;5;0;2;1;0;96270.64
15703399;756;France;Female;26;5;101641.14;2;0;1;154460.68
15699911;461;Spain;Female;35;8;0;1;1;0;132295.95
15654519;680;France;Male;31;1;0;2;1;1;3148.2
15667093;673;France;Male;37;2;0;1;1;1;13624.02
15575410;667;Germany;Female;39;4;83765.35;2;1;0;118358.54
15605827;645;France;Male;39;8;0;2;0;0;96864.36
15681115;787;Spain;Male;39;10;108935.39;1;1;1;101168.3
15756894;635;France;Male;29;1;0;1;0;1;24865.54
15664150;528;Germany;Female;29;9;170214.23;2;1;0;49284
15683403;611;Spain;Male;52;7;0;1;0;1;73585.18
15592025;651;France;Male;53;7;0;2;1;1;130132.41
15798532;810;France;Male;32;9;120879.73;2;0;1;78896.59
15803633;678;France;Female;46;1;0;2;0;0;82106.19
15607598;575;Spain;Female;31;6;0;2;1;1;95686.42
15597951;471;France;Female;58;4;114713.57;1;1;1;36315.03
15785865;711;France;Male;58;9;91285.13;2;1;1;26767.85
15715744;605;France;Male;39;7;0;1;0;1;119348.28
15785975;525;Spain;Female;60;7;0;2;0;1;168034.9
15706036;552;Germany;Male;38;10;132271.12;2;1;1;46562.02
15783859;733;France;Female;24;3;161884.99;1;1;1;9617.24
15600832;508;France;Female;43;9;0;1;1;0;103726.71
15640074;666;Spain;Female;47;5;0;1;0;0;166650.9
15585867;596;Spain;Male;36;2;0;2;0;1;125557.95
15648681;747;France;Female;47;5;139914.6;4;0;1;129964.56
15760865;754;Germany;Female;48;7;141819.02;1;1;0;93550.53
15638003;648;Spain;Male;55;1;81370.07;1;0;1;181534.04
15585466;552;France;Male;29;10;0;2;1;0;12186.83
15642202;821;Germany;Female;37;5;106453.53;2;0;1;127413
15775104;697;France;Female;38;1;182065.85;1;1;0;49503.5
15571973;776;France;Female;38;2;169824.46;1;1;0;169291.7
15572626;620;Spain;Male;44;8;0;2;1;1;15627.51
15710421;774;Spain;Female;36;8;117152.3;1;0;0;101828.39
15790935;535;France;Female;29;5;0;2;0;1;52709.55
15603246;498;France;Male;73;2;170241.7;2;1;1;165407.96
15787699;650;Germany;Male;34;4;142393.11;1;1;1;11276.48
15787550;719;France;Male;69;3;0;2;1;1;58320.06
15700714;747;France;Male;29;7;0;2;1;1;141706.43
15774104;539;Spain;Male;39;2;0;2;1;1;48189.94
15681887;758;Germany;Male;33;0;129142.54;2;1;1;26606.28
15785798;850;France;Male;40;9;0;2;0;1;119232.33
15713347;577;Spain;Male;48;6;179852.26;1;1;0;193580.32
15731569;850;France;Male;81;5;0;2;1;1;44827.47
15704763;523;Germany;Female;39;1;143903.11;1;1;1;118711.75
15585823;627;France;Male;31;8;128131.73;1;1;0;96131.47
15679075;701;France;Male;37;8;107798.85;1;1;0;16966.73
15806570;763;France;Female;53;4;0;1;1;0;77203.72
15624715;593;Spain;Female;40;2;0;1;1;1;5194.95
15707078;577;France;Female;26;1;180530.51;1;0;0;123454.62
15631481;673;France;Male;51;8;79563.36;2;1;1;172200.91
15606267;622;France;Female;38;4;98640.74;1;1;1;110457.99
15644132;724;France;Female;30;9;142475.87;1;1;1;107848.24
15810010;678;Germany;Male;36;6;118448.15;2;1;0;53172.02
15669611;632;France;Male;71;3;83116.68;1;1;1;27597.76
15605737;541;France;Male;36;5;0;2;1;0;124795.84
15650098;630;France;Female;40;7;0;2;1;1;34453.17
15731815;529;Spain;Male;63;4;96134.11;3;1;0;108732.96
15723153;708;Spain;Male;33;3;0;2;1;0;138613.21
15663885;741;France;Male;32;5;0;1;1;1;64839.23
15605067;472;France;Male;19;9;0;2;1;0;3453.4
15712551;622;Germany;Female;58;7;116922.25;1;1;0;120415.61
15739068;638;Germany;Male;25;4;148045.45;2;1;1;114722.42
15740072;720;France;Female;37;2;120328.88;2;1;1;138470.21
15719958;850;Germany;Male;39;3;124548.99;2;1;1;120380.12
15596713;786;France;Male;37;7;165896.22;2;1;1;66977.68
15777033;524;France;Male;29;7;0;2;1;1;105448.74
15671390;690;Spain;Male;36;10;0;2;1;0;55902.93
15711028;534;France;Male;52;1;0;3;1;1;104035.41
15645766;634;Spain;Male;25;9;0;2;1;1;8227.91
15625759;729;France;Male;30;9;0;2;1;0;151869.35
15607040;593;Spain;Female;38;4;88736.44;2;1;0;67020.03
15596074;502;France;Male;37;10;0;1;1;1;76642.68
15662662;573;France;Female;30;6;0;2;1;0;66190.21
15653753;542;Spain;Male;43;6;113567.94;1;1;0;89543.25
15655213;591;Germany;Female;51;8;132508.3;1;1;1;161304.68
15625426;754;Germany;Female;55;3;161608.81;1;1;0;8080.85
15617197;524;France;Male;50;4;0;2;1;1;31840.59
15624229;694;France;Female;22;4;0;2;1;1;11525.72
15634968;789;Germany;Female;37;6;110689.07;1;1;1;71121.04
15687431;642;France;Female;41;7;115171.71;1;1;1;37674.47
15748552;464;Germany;Male;37;4;155994.15;1;0;0;143665.44
15682435;600;France;Male;35;4;143744.77;2;1;0;104076.51
15572093;613;France;Female;24;7;140453.91;1;1;0;129001.3
15724648;725;France;Male;26;6;98684.15;1;0;0;133720.57
15657228;545;Germany;Male;37;9;95829.13;2;0;1;104936.88
15646168;834;Spain;Male;33;5;0;2;1;0;66285.18
15624347;651;France;Male;40;4;0;2;1;1;147715.83
15607629;679;France;Male;48;8;0;2;1;0;23344.94
15579826;439;France;Female;66;9;0;1;1;0;65535.56
15617134;716;France;Male;38;4;0;2;1;0;189678.7
15680683;640;Spain;Male;29;5;197200.04;2;1;0;141453.62
15605665;673;Germany;Female;69;3;78833.15;2;1;1;37196.15
15724453;570;France;Male;23;2;0;1;0;0;198830.98
15684103;674;France;Female;26;10;0;2;1;1;138423.1
15693996;507;France;Female;33;1;113452.66;1;0;0;142911.99
15801336;649;Germany;Female;37;8;114737.26;1;1;1;106655.88
15771442;633;France;Male;40;4;150578;1;0;1;34670.62
15679587;666;France;Female;34;9;115897.12;1;1;1;25095.03
15593499;686;Spain;Female;47;6;0;1;1;0;32080.69
15610781;702;France;Female;29;10;88378.6;1;1;0;88550.28
15641114;701;France;Male;37;8;130091.5;1;1;1;120031.29
15790299;592;Spain;Male;37;9;0;3;1;1;10656.89
15569248;554;France;Female;43;10;0;2;1;0;149629.13
15796218;814;Germany;Male;29;1;131968.57;2;1;1;147693.92
15648489;487;France;Male;53;4;199689.49;1;1;1;24207.86
15697424;597;Spain;Female;30;2;119370.11;1;1;1;182726.22
15742681;554;Germany;Male;26;4;121365.39;1;1;1;8742.36
15568032;757;Germany;Male;31;1;127320.36;3;1;0;163170.32
15758606;738;France;Male;54;4;0;1;0;1;55725.04
15800233;850;France;Female;40;5;0;2;1;0;35034.15
15758252;561;Germany;Female;45;2;168085.38;2;0;1;115719.08
15687852;611;France;Male;30;2;104145.65;1;0;0;159629.64
15576216;655;Germany;Female;37;4;108862.76;1;1;0;79555.08
15568044;508;France;Female;31;7;0;2;1;1;6123.15
15645059;711;France;Female;28;8;0;2;0;0;105159.89
15638355;658;France;Female;35;5;126397.66;1;0;0;156361.58
15589323;636;France;Female;24;9;0;2;0;1;38830.72
15614818;764;Spain;Female;33;9;168964.77;1;0;1;118982.51
15645896;646;Germany;Male;39;6;121681.91;2;0;1;61793.47
15596013;694;Germany;Female;58;1;143212.22;1;0;0;102628.56
15641994;667;Germany;Male;43;1;103018.45;1;1;0;32462.39
15594915;649;France;Female;36;8;0;2;0;1;109179.89
15707025;648;Spain;Female;31;5;0;2;1;1;5199.02
15578788;786;Spain;Male;40;6;0;2;0;0;41248.8
15691111;648;Germany;Female;42;8;121980.56;2;1;0;4027.02
15579345;775;Germany;Female;74;0;161371.5;1;1;1;134869.93
15805212;806;France;Female;67;1;0;2;0;1;103945.58
15578211;777;France;Male;23;6;0;2;1;1;163225.48
15706185;596;Germany;Male;47;5;140187.1;2;1;1;174311.3
15715638;824;Germany;Male;77;3;27517.15;2;0;1;2746.41
15595160;413;Spain;Male;35;2;0;2;1;1;60972.84
15737354;554;France;Female;48;7;0;2;1;1;63708.07
15607301;651;Spain;Female;63;8;129968.67;1;1;1;11830.53
15726088;476;France;Male;40;6;0;1;1;1;22735.45
15654859;612;Spain;Female;63;2;131629.17;2;1;0;122109.58
15635459;667;Germany;Female;27;3;106116.5;2;1;0;3674.71
15814846;691;France;Male;52;3;0;1;1;0;175843.68
15763171;650;Germany;Female;25;2;114330.95;1;1;1;25325.07
15587835;850;France;Male;41;3;136416.82;1;0;1;57844.26
15700854;595;Spain;Male;35;8;0;1;1;0;100015.79
15722404;445;France;Female;30;3;0;2;1;1;127939.19
15669262;765;France;Male;43;9;157960.49;2;0;0;136602.8
15779973;684;Germany;Male;35;3;99967.76;1;1;1;176882.08
15733014;813;France;Female;62;10;64667.95;2;0;1;140454.14
15749951;766;Germany;Male;27;5;126285.73;1;1;0;177614.17
15733883;604;France;Male;28;7;0;2;0;0;58595.64
15709368;614;France;Female;43;6;0;2;1;1;109041.53
15573452;663;Germany;Male;42;7;115930.87;1;1;0;19862.78
15641298;512;Germany;Male;42;9;93955.83;2;1;0;14828.54
15791452;675;France;Male;39;1;0;2;1;0;153129.22
15581620;597;France;Male;28;2;0;3;1;1;78707.97
15683544;626;Spain;Male;62;3;0;1;1;1;65010.74
15815645;481;France;Male;37;8;152303.66;2;1;1;175082.2
15625494;573;France;Female;32;9;125321.84;2;1;1;130234.63
15633608;641;France;Male;33;2;146193.6;2;1;1;55796.83
15776596;730;Spain;Female;39;6;140094.59;1;1;0;172450.04
15709183;707;France;Female;58;3;102346.86;1;1;1;114672.64
15788068;743;Germany;Male;45;10;144677.19;3;1;0;22512.44
15778395;762;Germany;Male;34;4;88815.56;2;1;0;68562.26
15611905;513;Spain;Female;31;5;174853.46;1;1;0;84238.63
15797160;492;France;Female;49;8;0;1;1;1;182865.09
15802256;439;France;Male;28;7;110976.23;2;1;0;138526.96
15626012;459;France;Male;26;4;149879.66;1;0;0;50016.17
15783349;481;Spain;Male;39;1;111233.09;1;1;1;123995.15
15652789;657;Spain;Male;40;10;0;2;1;1;52990.7
15699461;515;Spain;Male;35;10;176273.95;1;0;1;121277.78
15656471;773;France;Male;33;9;0;2;1;1;1118.31
15745355;597;France;Male;41;4;153198.23;1;1;1;92090.36
15612455;549;Germany;Male;45;6;124240.93;1;1;1;146372.51
15662758;620;France;Male;41;0;97925.11;1;1;0;85000.32
15640258;685;France;Female;50;6;94238.75;2;1;1;50664.07
15736154;823;France;Female;44;1;0;2;0;1;182495.7
15569571;584;Germany;Female;46;6;87361.02;2;1;0;120376.87
15568046;809;France;Male;24;7;109558.36;1;1;0;183515.13
15795129;799;France;Female;30;9;0;2;1;0;136827.96
15743759;619;France;Male;39;5;0;2;1;1;158444.61
15715988;793;France;Male;35;2;0;2;1;1;79704.12
15687218;674;France;Female;27;4;79144.34;1;0;1;50743.83
15663234;508;France;Female;60;7;143262.04;1;1;1;129562.74
15651144;632;Germany;Female;35;2;150561.03;2;0;0;64722.61
15712777;482;France;Male;38;4;124976.19;1;1;0;35848.12
15683276;610;Spain;Female;37;10;140363.95;2;1;1;129563.86
15592451;565;France;Male;32;9;0;2;1;0;5388.3
15800620;691;France;Female;29;9;0;2;0;0;199635.93
15644296;740;France;Female;30;8;105209.54;1;1;0;1852.58
15602354;564;Germany;Male;33;3;109341.87;1;1;0;75632.78
15679622;602;France;Male;35;8;0;1;1;1;22499.29
15795586;478;France;Male;35;1;92474.05;1;1;0;178626.07
15607098;747;Spain;Female;41;5;94521.17;2;1;0;194926.86
15617301;774;Germany;Male;36;9;130809.77;1;1;0;152290.28
15708063;712;France;Male;36;2;100749.5;3;0;0;70758.37
15738318;800;France;Female;40;5;97764.41;1;1;0;98640.15
15720463;796;France;Male;30;2;137262.71;2;1;0;62905.29
15765520;769;Germany;Male;27;7;188614.07;1;1;0;171344.09
15608701;651;Germany;Male;29;3;121890.06;1;1;0;54530.51
15650351;653;France;Female;38;8;102133.38;1;1;1;166520.96
15704651;514;France;Male;26;1;0;2;0;0;121551.93
15754526;699;Germany;Male;36;6;147137.74;1;1;1;33687.9
15681755;605;France;Female;32;5;0;2;1;1;42135.28
15568953;477;France;Male;27;1;128554.98;1;1;1;133173.19
15794413;416;France;Male;32;0;0;2;0;1;878.87
15722090;615;Spain;Male;51;6;81818.49;1;1;1;169149.38
15619955;733;Germany;Male;34;3;100337.96;3;1;0;48559.19
15567333;712;France;Female;31;7;0;2;1;0;170333.38
15585256;805;Spain;Male;26;2;0;2;1;1;25042.1
15695475;645;France;Male;29;1;130131.08;2;0;1;196474.35
15667633;612;France;Female;38;1;0;2;1;1;9209.21
15616172;838;France;Male;31;2;0;2;1;0;8222.96
15806913;670;France;Female;54;2;95507.12;1;1;1;63213.31
15636731;714;Germany;Female;36;1;101609.01;2;1;1;447.73
15652914;721;Spain;Male;38;7;0;1;0;1;53534.8
15796114;594;France;Female;34;7;141525.55;1;0;0;9443.15
15744606;832;Spain;Male;29;8;93833.86;1;0;1;10417.87
15594041;592;Spain;Female;41;2;138734.94;1;1;0;90020.74
15630704;612;Germany;Male;32;9;106520.73;2;1;0;177092.16
15590993;579;Spain;Male;37;5;152212.88;2;0;0;120219.14
15710111;742;France;Male;33;6;0;2;0;0;38550.4
15770039;572;Germany;Male;39;4;112290.22;1;1;0;49373.97
15627220;735;Germany;Female;43;9;98807.45;1;0;0;184570.04
15589589;613;France;Male;34;5;144094.2;1;1;0;44510.26
15713769;617;Spain;Male;38;7;0;1;1;1;27239.28
15591766;607;Spain;Female;25;4;121166.89;1;0;1;115288.24
15731781;551;France;Male;43;7;0;2;1;0;178393.68
15576368;624;Germany;Female;48;3;122388.38;2;0;0;30020.09
15748625;664;France;Male;57;6;0;2;1;1;15304.08
15758023;544;Germany;Male;47;5;105245.21;1;0;0;99922.08
15618446;576;France;Female;50;8;0;2;1;1;57802.62
15739476;680;France;Female;32;5;0;1;1;1;150684.23
15791958;849;France;Female;41;6;0;2;1;1;169203.51
15638646;669;France;Female;43;1;160474.59;1;1;1;95963.14
15795527;699;Spain;Male;43;2;136487.86;2;1;0;82815.93
15792868;675;France;Male;69;1;0;2;1;0;157097.09
15691703;545;France;Male;47;8;105792.49;1;0;1;67830.2
15622443;549;France;Male;31;4;0;2;0;1;25684.85
15730038;706;France;Female;23;5;0;1;0;0;164128.41
15704819;734;Spain;Female;39;6;92126.26;2;0;0;112973.34
15627995;756;Germany;Female;26;5;155143.52;1;0;1;135034.57
15654229;699;Spain;Male;47;1;0;2;0;1;30117.44
15783752;752;Germany;Male;29;4;129514.99;1;1;1;102930.46
15759966;612;Spain;Female;36;5;119799.27;2;1;0;159416.58
15714981;476;France;Male;37;4;0;1;1;1;55775.84
15702631;567;France;Female;26;2;0;2;1;1;78651.55
15722965;757;France;Male;57;3;89079.41;1;1;1;53179.21
15692631;577;Spain;Female;44;8;115557;1;0;1;127506.76
15585047;715;France;Male;28;7;160376.61;1;0;0;196853.11
15646351;486;Spain;Male;27;7;0;2;1;0;28823.04
15648702;775;Germany;Male;70;6;119684.88;2;1;1;74532.02
15683213;554;France;Female;35;10;74988.59;2;0;1;190155.13
15763107;700;France;Female;30;9;0;1;1;1;174971.64
15589296;724;France;Female;40;6;110054.45;1;1;1;86950.72
15690209;715;Germany;Female;32;3;104857.19;2;1;0;114149.8
15750258;675;France;Female;32;2;155663.31;1;1;0;97658.66
15768359;534;France;Male;36;4;120037.96;1;1;0;36275.94
15641359;662;Spain;Female;35;6;0;2;0;0;2423.9
15779744;537;Spain;Male;30;1;103138.17;1;1;1;96555.42
15683118;590;France;Male;32;9;0;2;1;0;138889.15
15598700;676;Spain;Female;30;5;0;2;0;1;157888.5
15709474;740;Germany;Female;57;3;113386.36;2;1;1;65121.63
15779586;822;Germany;Female;46;3;115074.02;2;1;0;26249.86
15790355;606;Germany;Male;36;5;190479.48;2;0;0;179351.89
15576313;486;Germany;Female;40;9;71340.09;1;1;0;76192.21
15655252;758;Germany;Male;41;10;79857.64;1;1;1;78088.17
15757628;571;France;Male;40;10;112896.86;1;1;1;121402.53
15718242;725;Germany;Female;47;1;104887.43;1;0;0;86622.56
15724423;571;France;Female;38;6;107193.82;2;0;0;38962.94
15758013;698;France;Male;37;5;98400.61;2;0;0;25017.28
15570417;579;France;Male;35;1;0;2;1;0;4460.2
15746012;729;Spain;Female;28;0;0;2;1;1;31165.06
15804853;781;France;Female;48;0;57098.96;1;1;0;85644.06
15785559;678;France;Male;43;1;133237.21;1;1;0;111032.79
15646276;831;France;Female;32;2;146033.62;1;1;0;191260.74
15638607;546;France;Female;52;2;0;1;1;0;137332.37
15668580;716;Spain;Male;33;2;0;2;1;1;92916.53
15769781;699;Spain;Female;25;8;0;2;1;1;52404.47
15603749;564;France;Female;53;2;45472.28;1;1;1;41055.71
15646615;576;Germany;Male;28;1;119336.29;2;0;1;58976.85
15659820;614;France;Female;34;5;0;2;1;0;185561.89
15785350;528;Spain;Male;23;7;104744.89;1;1;0;170262.97
15643496;730;France;Female;34;5;74197.38;2;1;0;96875.52
15619529;531;Spain;Male;27;8;132576.25;1;0;0;7222.92
15815070;566;Germany;Female;44;5;141428.99;2;0;0;68408.74
15780805;585;France;Female;35;2;0;2;1;0;98621.04
15768124;648;France;Female;34;3;0;1;1;0;54726.43
15744622;822;France;Male;32;8;116358;1;1;0;108798.36
15606076;718;Germany;Male;63;7;123204.88;1;1;1;100538.8
15794939;783;France;Female;72;5;121215.9;2;1;1;105206.48
15697129;706;Spain;Female;43;1;0;2;1;0;31962.77
15583597;696;Spain;Male;47;1;106758.6;1;1;1;80591.18
15745624;828;France;Male;37;4;0;2;1;0;94845.45
15615352;588;France;Male;31;4;99607.37;2;0;1;35877.03
15617482;489;Germany;Female;52;1;131441.51;1;1;0;37240.11
15731246;628;Spain;Male;40;10;0;2;1;0;103832.58
15585888;553;Spain;Female;48;3;0;1;0;1;30730.95
15685536;552;France;Female;34;5;0;2;1;1;1351.41
15585284;604;Spain;Female;35;7;147285.52;1;1;1;57807.05
15689514;625;France;Male;43;8;201696.07;1;1;0;133020.9
15596021;598;Spain;Male;44;8;0;2;1;0;148487.9
15662337;744;Germany;Female;50;1;121498.11;2;0;1;106061.47
15654346;679;Germany;Male;35;1;130463.55;2;1;1;37341.17
15691785;850;France;Male;61;1;0;1;1;0;53067.83
15793949;726;France;Female;48;4;0;1;1;0;114020.06
15748936;709;Spain;Female;45;2;0;2;0;1;162922.65
15736250;781;France;Male;38;2;117810.79;1;0;1;65632.33
15719479;619;Spain;Female;56;7;0;2;1;1;42442.21
15618182;678;France;Female;38;2;0;2;0;0;115068.99
15772503;737;France;Female;33;4;0;2;1;0;115115.32
15680727;735;France;Male;49;5;121973.28;1;1;0;148804.36
15716347;663;Germany;Male;37;7;143625.83;2;0;1;176487.05
15768201;850;France;Female;39;2;148586.64;1;1;1;176791.27
15620323;652;Spain;Female;42;3;83492.07;2;1;0;37914.12
15697045;726;Spain;Female;35;9;0;2;0;1;100556.98
15626452;711;Spain;Male;32;5;0;2;1;1;147720.27
15683657;594;France;Female;31;0;79340.95;1;1;0;78255.86
15566292;574;Spain;Male;36;1;0;2;0;1;71709.12
15694366;714;Germany;Male;42;2;177640.09;1;0;1;47166.55
15697597;631;France;Male;26;1;149144.61;1;0;1;123697.95
15752838;723;Spain;Male;38;6;0;2;1;1;94415.6
15601857;705;Germany;Female;46;4;115518.07;1;0;0;76544.9
15651460;424;Spain;Male;34;7;0;1;1;1;16250.61
15701602;521;Germany;Male;52;5;116497.31;3;0;0;53793.1
15580912;748;France;Male;32;5;154737.88;2;1;1;172638.13
15680346;683;Spain;Male;40;8;0;1;1;0;75848.22
15730137;628;France;Male;31;0;88421.81;1;0;0;72350.47
15703707;656;France;Male;44;10;143571.52;1;0;0;127444.14
15758901;713;Spain;Female;47;1;0;1;1;0;107825.08
15775809;677;Germany;Female;26;6;98723.67;1;0;1;151146.67
15609987;755;France;Male;42;2;119919.12;1;1;0;156868.21
15750874;676;France;Male;31;3;78990.15;1;1;1;124777.14
15636330;588;Germany;Female;48;1;143279.58;2;1;0;31580.8
15703019;583;France;Female;38;10;0;2;0;1;113597.64
15638610;635;Germany;Female;65;5;117325.54;1;1;0;155799.86
15578462;596;Spain;Female;76;9;134208.25;1;1;1;13455.43
15624510;696;France;Male;52;6;139781.06;1;1;0;27445.4
15611329;608;Spain;Female;35;6;0;2;1;1;143463.28
15601594;698;France;Female;51;6;144237.91;4;1;0;157143.61
15807312;602;Spain;Male;33;5;0;2;0;1;64038.34
15598046;662;France;Female;39;5;139562.05;2;1;0;61636.22
15607278;794;Spain;Female;46;8;134593.79;1;1;1;46386.37
15754578;606;France;Female;35;0;135984.15;2;1;0;186778.89
15705860;631;Germany;Male;40;3;107949.45;1;1;0;52449.62
15691871;503;Germany;Male;42;9;153279.39;1;1;1;151336.96
15653306;679;Germany;Female;32;0;88335.05;1;0;0;159584.81
15645323;630;France;Male;55;2;0;1;1;1;106202.07
15575438;613;France;Male;42;7;115076.06;1;1;1;79323.61
15806467;568;Germany;Male;40;1;99282.63;1;0;0;134600.94
15590228;715;France;Male;21;6;76467.16;1;1;1;173511.72
15668747;702;France;Female;46;9;98444.19;1;0;1;109563.28
15763097;809;Spain;Male;80;8;0;2;0;1;34164.05
15750466;790;Germany;Male;42;1;85839.62;1;1;0;198182.73
15619280;683;France;Male;25;4;0;2;1;0;152698.24
15736078;730;Germany;Female;33;7;130367.87;1;1;0;15142.1
15789109;686;France;Female;41;10;0;1;1;1;144272.71
15742848;673;France;Male;41;5;0;1;1;1;65657.29
15631339;791;France;Male;28;4;0;1;1;0;174435.48
15694765;610;Germany;Male;49;6;113882.33;1;1;0;195813.81
15576517;445;Germany;Female;34;7;131082.17;2;1;1;70618
15605037;818;France;Female;49;2;0;1;0;1;192298.84
15716431;775;France;Female;30;10;191091.74;2;1;1;96170.38
15621818;747;Germany;Male;29;7;117726.33;1;1;1;175398.34
15800295;644;Germany;Male;34;9;112746.54;2;0;0;141230.07
15691863;751;France;Female;39;3;0;2;1;1;84175.34
15667215;678;France;Male;31;2;0;2;1;1;58803.28
15790247;536;Spain;Male;40;9;0;2;1;1;11959.03
15679550;743;France;Male;32;9;0;2;1;0;175252.78
15635285;647;France;Male;28;8;0;2;1;1;91055.27
15761950;652;Germany;Female;45;9;110827.49;1;1;1;153383.54
15574692;667;Spain;Female;39;2;0;2;1;0;40721.24
15581197;762;France;Female;51;3;99286.98;1;0;1;85578.63
15753955;639;Spain;Male;34;7;149940.04;2;0;0;156648.81
15728605;697;France;Male;40;4;0;2;0;1;26543.28
15600110;506;Germany;Female;41;3;57745.76;1;1;0;4035.46
15633950;737;France;Male;41;1;101960.74;1;1;1;123547.28
15748920;561;France;Female;49;8;0;2;1;1;12513.07
15621687;813;France;Male;34;0;0;2;1;0;43169.15
15775131;580;Spain;Male;32;9;142188.2;2;0;1;128028.6
15675791;610;France;Male;36;4;129440.3;2;1;0;102638.35
